month,avg_players,gain,pct_gain,peak_players,app_id,game_name
2019-05-01,548523.18,28304.2,5.44,997341,570,Dota 2
2019-04-01,520218.98,-66286.87,-11.3,971545,570,Dota 2
2019-03-01,586505.85,21596.18,3.82,1033925,570,Dota 2
2019-02-01,564909.67,89162.67,18.74,964921,570,Dota 2
2019-01-01,475747.0,36379.17,8.28,874888,570,Dota 2
2018-12-01,439367.83,-21705.66,-4.71,765422,570,Dota 2
2018-11-01,461073.48,29899.57,6.93,826053,570,Dota 2
2018-10-01,431173.91,-35296.83,-7.57,739643,570,Dota 2
2018-09-01,466470.74,-9630.34,-2.02,826166,570,Dota 2
2018-08-01,476101.08,34386.73,7.78,829281,570,Dota 2
2018-07-01,441714.35,-32185.65,-6.79,701582,570,Dota 2
2018-06-01,473900.0,-425.87,-0.09,796886,570,Dota 2
2018-05-01,474325.87,43984.93,10.22,844713,570,Dota 2
2018-04-01,430340.94,-6921.4,-1.58,733214,570,Dota 2
2018-03-01,437262.35,-1585.37,-0.36,773897,570,Dota 2
2018-02-01,438847.72,-48014.2,-9.86,779299,570,Dota 2
2018-01-01,486861.91,-26212.42,-5.11,778627,570,Dota 2
2017-12-01,513074.33,25693.09,5.27,864939,570,Dota 2
2017-11-01,487381.24,21254.45,4.56,861173,570,Dota 2
2017-10-01,466126.79,-25323.37,-5.15,832550,570,Dota 2
2017-09-01,491450.16,-65046.14,-11.69,829555,570,Dota 2
2017-08-01,556496.3,58051.92,11.65,876395,570,Dota 2
2017-07-01,498444.38,-56844.7,-10.24,824297,570,Dota 2
2017-06-01,555289.07,-12237.35,-2.16,923122,570,Dota 2
2017-05-01,567526.42,27248.39,5.04,972876,570,Dota 2
2017-04-01,540278.03,-8157.41,-1.49,921318,570,Dota 2
2017-03-01,548435.44,-43131.81,-7.29,956232,570,Dota 2
2017-02-01,591567.25,11285.78,1.94,1040877,570,Dota 2
2017-01-01,580281.47,-13639.13,-2.3,1007451,570,Dota 2
2016-12-01,593920.6,9669.27,1.65,1014671,570,Dota 2
2016-11-01,584251.33,-55103.82,-8.62,1007270,570,Dota 2
2016-10-01,639355.14,16771.24,2.69,1141191,570,Dota 2
2016-09-01,622583.9,-43429.15,-6.52,1064377,570,Dota 2
2016-08-01,666013.05,27800.4,4.36,1117519,570,Dota 2
2016-07-01,638212.65,-2014.33,-0.31,1084198,570,Dota 2
2016-06-01,640226.98,16428.3,2.63,1095994,570,Dota 2
2016-05-01,623798.67,-33145.7,-5.05,1075307,570,Dota 2
2016-04-01,656944.37,-15610.52,-2.32,1164041,570,Dota 2
2016-03-01,672554.89,-36623.36,-5.16,1291328,570,Dota 2
2016-02-01,709178.26,97003.48,15.85,1248394,570,Dota 2
2016-01-01,612174.78,38830.53,6.77,1067949,570,Dota 2
2015-12-01,573344.25,33807.92,6.27,999452,570,Dota 2
2015-11-01,539536.33,17594.62,3.37,943635,570,Dota 2
2015-10-01,521941.72,13784.86,2.71,917306,570,Dota 2
2015-09-01,508156.85,-98787.12,-16.28,888728,570,Dota 2
2015-08-01,606943.98,51952.97,9.36,933942,570,Dota 2
2015-07-01,554991.01,-13457.32,-2.37,877264,570,Dota 2
2015-06-01,568448.32,-11900.1,-2.05,913997,570,Dota 2
2015-05-01,580348.42,54286.7,10.32,967674,570,Dota 2
2015-04-01,526061.73,-45651.42,-7.99,929677,570,Dota 2
2015-03-01,571713.15,-57257.26,-9.1,1213940,570,Dota 2
2015-02-01,628970.41,70466.07,12.62,1262612,570,Dota 2
2015-01-01,558504.33,34564.01,6.6,961737,570,Dota 2
2014-12-01,523940.32,-4849.48,-0.92,936583,570,Dota 2
2014-11-01,528789.8,33096.77,6.68,963810,570,Dota 2
2014-10-01,495693.04,17694.59,3.7,880655,570,Dota 2
2014-09-01,477998.45,-12885.44,-2.62,864261,570,Dota 2
2014-08-01,490883.89,-46134.77,-8.59,774319,570,Dota 2
2014-07-01,537018.66,23235.6,4.52,874975,570,Dota 2
2014-06-01,513783.06,31395.81,6.51,833145,570,Dota 2
2014-05-01,482387.24,60677.03,14.39,843024,570,Dota 2
2014-04-01,421710.21,11954.66,2.92,734998,570,Dota 2
2014-03-01,409755.56,-11358.65,-2.7,698197,570,Dota 2
2014-02-01,421114.2,27253.88,6.92,738682,570,Dota 2
2014-01-01,393860.32,27253.83,7.43,673496,570,Dota 2
2013-12-01,366606.49,18360.12,5.27,685503,570,Dota 2
2013-11-01,348246.37,18568.73,5.63,702792,570,Dota 2
2013-10-01,329677.64,17252.88,5.52,581615,570,Dota 2
2013-09-01,312424.76,-18295.3,-5.53,566715,570,Dota 2
2013-08-01,330720.07,92919.98,39.07,520532,570,Dota 2
2013-07-01,237800.08,27575.26,13.12,422617,570,Dota 2
2013-06-01,210224.82,15860.98,8.16,326160,570,Dota 2
2013-05-01,194363.84,19528.11,11.17,325815,570,Dota 2
2013-04-01,174835.73,-6043.17,-3.34,299667,570,Dota 2
2013-03-01,180878.9,13905.93,8.33,325598,570,Dota 2
2013-02-01,166972.97,19224.82,13.01,283870,570,Dota 2
2013-01-01,147748.14,25823.72,21.18,260989,570,Dota 2
2012-12-01,121924.42,20846.99,20.62,213521,570,Dota 2
2012-11-01,101077.43,25111.99,33.06,169631,570,Dota 2
2012-10-01,75965.44,14097.77,22.79,171860,570,Dota 2
2012-09-01,61867.68,6099.07,10.94,118724,570,Dota 2
2012-08-01,55768.61,3047.56,5.78,108689,570,Dota 2
2012-07-01,52721.05,,,75041,570,Dota 2
,124645.27,258.1,0.21,301520,1172470,Apex Legends™
2026-04-01,124387.18,12783.79,11.45,301520,1172470,Apex Legends™
2026-03-01,111603.39,22703.52,25.54,287202,1172470,Apex Legends™
2026-02-01,88899.87,2467.15,2.85,203439,1172470,Apex Legends™
2026-01-01,86432.72,7651.81,9.71,206450,1172470,Apex Legends™
2025-12-01,78780.9,-11202.26,-12.45,191112,1172470,Apex Legends™
2025-11-01,89983.17,16329.05,22.17,229804,1172470,Apex Legends™
2025-10-01,73654.11,-10118.47,-12.08,181156,1172470,Apex Legends™
2025-09-01,83772.59,-17899.91,-17.61,199203,1172470,Apex Legends™
2025-08-01,101672.5,11105.38,12.26,248781,1172470,Apex Legends™
2025-07-01,90567.12,-16366.81,-15.31,209736,1172470,Apex Legends™
2025-06-01,106933.93,-27712.69,-20.58,250796,1172470,Apex Legends™
2025-05-01,134646.62,27805.82,26.03,262219,1172470,Apex Legends™
2025-04-01,106840.8,16564.41,18.35,199349,1172470,Apex Legends™
2025-03-01,90276.4,-4823.08,-5.07,185193,1172470,Apex Legends™
2025-02-01,95099.47,25519.26,36.68,225810,1172470,Apex Legends™
2025-01-01,69580.22,-4616.17,-6.22,153693,1172470,Apex Legends™
2024-12-01,74196.38,-17165.69,-18.79,174720,1172470,Apex Legends™
2024-11-01,91362.07,6259.53,7.36,225795,1172470,Apex Legends™
2024-10-01,85102.53,-22124.77,-20.63,184035,1172470,Apex Legends™
2024-09-01,107227.3,-12781.26,-10.65,249334,1172470,Apex Legends™
2024-08-01,120008.56,3261.34,2.79,314327,1172470,Apex Legends™
2024-07-01,116747.21,-22989.21,-16.45,265369,1172470,Apex Legends™
2024-06-01,139736.43,-27688.02,-16.54,326928,1172470,Apex Legends™
2024-05-01,167424.45,656.63,0.39,425742,1172470,Apex Legends™
2024-04-01,166767.82,-22450.72,-11.86,430800,1172470,Apex Legends™
2024-03-01,189218.54,3556.93,1.92,463933,1172470,Apex Legends™
2024-02-01,185661.61,39497.42,27.02,469431,1172470,Apex Legends™
2024-01-01,146164.19,1716.43,1.19,344621,1172470,Apex Legends™
2023-12-01,144447.76,-22847.9,-13.66,348791,1172470,Apex Legends™
2023-11-01,167295.65,-14124.75,-7.79,438349,1172470,Apex Legends™
2023-10-01,181420.4,-5074.01,-2.72,435229,1172470,Apex Legends™
2023-09-01,186494.41,-2397.41,-1.27,452991,1172470,Apex Legends™
2023-08-01,188891.82,22692.73,13.65,451223,1172470,Apex Legends™
2023-07-01,166199.09,-22901.93,-12.11,349762,1172470,Apex Legends™
2023-06-01,189101.02,-38846.42,-17.04,446463,1172470,Apex Legends™
2023-05-01,227947.44,5197.97,2.33,584294,1172470,Apex Legends™
2023-04-01,222749.48,-33042.72,-12.92,562634,1172470,Apex Legends™
2023-03-01,255792.2,-1624.47,-0.63,603290,1172470,Apex Legends™
2023-02-01,257416.67,59447.65,30.03,624473,1172470,Apex Legends™
2023-01-01,197969.02,27086.29,15.85,413670,1172470,Apex Legends™
2022-12-01,170882.73,-1462.76,-0.85,411891,1172470,Apex Legends™
2022-11-01,172345.48,168.81,0.1,403157,1172470,Apex Legends™
2022-10-01,172176.67,-49649.95,-22.38,386994,1172470,Apex Legends™
2022-09-01,221826.62,-8606.24,-3.73,497242,1172470,Apex Legends™
2022-08-01,230432.87,47271.56,25.81,510286,1172470,Apex Legends™
2022-07-01,183161.31,5424.87,3.05,347314,1172470,Apex Legends™
2022-06-01,177736.44,-17815.2,-9.11,352659,1172470,Apex Legends™
2022-05-01,195551.63,2953.12,1.53,411183,1172470,Apex Legends™
2022-04-01,192598.51,9001.83,4.9,370651,1172470,Apex Legends™
2022-03-01,183596.68,-20057.08,-9.85,353623,1172470,Apex Legends™
2022-02-01,203653.75,58070.81,39.89,392998,1172470,Apex Legends™
2022-01-01,145582.94,23474.67,19.22,264287,1172470,Apex Legends™
2021-12-01,122108.27,-14137.62,-10.38,242823,1172470,Apex Legends™
2021-11-01,136245.89,7716.46,6.0,318330,1172470,Apex Legends™
2021-10-01,128529.43,-11118.53,-7.96,248669,1172470,Apex Legends™
2021-09-01,139647.96,-29880.22,-17.63,273617,1172470,Apex Legends™
2021-08-01,169528.17,38377.1,29.26,330476,1172470,Apex Legends™
2021-07-01,131151.07,-5288.83,-3.88,262129,1172470,Apex Legends™
2021-06-01,136439.9,-27798.11,-16.93,266591,1172470,Apex Legends™
2021-05-01,164238.01,39332.88,31.49,330879,1172470,Apex Legends™
2021-04-01,124905.13,-1215.93,-0.96,217728,1172470,Apex Legends™
2021-03-01,126121.06,5138.42,4.25,228439,1172470,Apex Legends™
2021-02-01,120982.64,49215.9,68.58,196799,1172470,Apex Legends™
2021-01-01,71766.74,7296.99,11.32,129928,1172470,Apex Legends™
2020-12-01,64469.75,-10487.5,-13.99,112076,1172470,Apex Legends™
2020-11-01,74957.26,,,117193,1172470,Apex Legends™
,162414.64,-10590.6,-6.12,356210,2868840,Slay the Spire 2
2026-04-01,173005.23,-106406.76,-38.08,358577,2868840,Slay the Spire 2
2026-03-01,279411.99,,,574638,2868840,Slay the Spire 2
,82927.26,3946.0,5.0,171344,2507950,Delta Force
2026-04-01,78981.3,2391.22,3.12,171344,2507950,Delta Force
2026-03-01,76590.08,-3728.88,-4.64,168712,2507950,Delta Force
2026-02-01,80318.97,14265.58,21.6,160521,2507950,Delta Force
2026-01-01,66053.38,-3842.67,-5.5,162739,2507950,Delta Force
2025-12-01,69896.05,-20765.66,-22.9,163797,2507950,Delta Force
2025-11-01,90661.72,-9854.49,-9.8,193962,2507950,Delta Force
2025-10-01,100516.2,-7115.6,-6.61,233784,2507950,Delta Force
2025-09-01,107631.8,4488.03,4.35,246418,2507950,Delta Force
2025-08-01,103143.78,3923.64,3.95,210413,2507950,Delta Force
2025-07-01,99220.14,20280.28,25.69,198619,2507950,Delta Force
2025-06-01,78939.86,4691.13,6.32,161668,2507950,Delta Force
2025-05-01,74248.72,19384.0,35.33,154488,2507950,Delta Force
2025-04-01,54864.73,1226.53,2.29,131129,2507950,Delta Force
2025-03-01,53638.2,-12015.87,-18.3,107585,2507950,Delta Force
2025-02-01,65654.06,-7457.05,-10.2,130186,2507950,Delta Force
2025-01-01,73111.11,97.9,0.13,131036,2507950,Delta Force
2024-12-01,73013.21,,,118626,2507950,Delta Force
,121921.87,-912.5,-0.74,174048,3419430,Bongo Cat
2026-04-01,122834.35,-7085.42,-5.45,174048,3419430,Bongo Cat
2026-03-01,129919.77,-2107.73,-1.6,173349,3419430,Bongo Cat
2026-02-01,132027.5,2432.76,1.88,171695,3419430,Bongo Cat
2026-01-01,129594.74,18453.15,16.6,176292,3419430,Bongo Cat
2025-12-01,111141.59,24484.79,28.25,178015,3419430,Bongo Cat
2025-11-01,86656.8,-1376.11,-1.56,120791,3419430,Bongo Cat
2025-10-01,88032.91,-9071.38,-9.34,125794,3419430,Bongo Cat
2025-09-01,97104.29,18200.65,23.07,136696,3419430,Bongo Cat
2025-08-01,78903.64,-37310.34,-32.1,129335,3419430,Bongo Cat
2025-07-01,116213.97,-35137.29,-23.22,170427,3419430,Bongo Cat
2025-06-01,151351.26,11540.03,8.25,192501,3419430,Bongo Cat
2025-05-01,139811.24,33202.04,31.14,193859,3419430,Bongo Cat
2025-04-01,106609.2,75029.87,237.59,179871,3419430,Bongo Cat
2025-03-01,31579.33,,,50099,3419430,Bongo Cat
,131201.96,228.4,0.17,221062,2676230,FiveM
2026-04-01,130973.53,10796.74,8.98,219135,2676230,FiveM
2026-03-01,120176.79,20470.96,20.53,212020,2676230,FiveM
2026-02-01,99705.83,53735.51,116.89,190134,2676230,FiveM
2026-01-01,45970.32,,,126930,2676230,FiveM
,77249.96,1053.9,1.38,133017,431960,Wallpaper Engine
2026-04-01,76196.04,-2726.7,-3.45,133017,431960,Wallpaper Engine
2026-03-01,78922.74,-3544.03,-4.3,135593,431960,Wallpaper Engine
2026-02-01,82466.77,-5508.95,-6.26,134409,431960,Wallpaper Engine
2026-01-01,87975.72,4597.58,5.51,144617,431960,Wallpaper Engine
2025-12-01,83378.14,-1716.43,-2.02,145252,431960,Wallpaper Engine
2025-11-01,85094.56,1404.8,1.68,148230,431960,Wallpaper Engine
2025-10-01,83689.76,5218.12,6.65,144530,431960,Wallpaper Engine
2025-09-01,78471.64,-9290.31,-10.59,141058,431960,Wallpaper Engine
2025-08-01,87761.95,2604.46,3.06,136322,431960,Wallpaper Engine
2025-07-01,85157.49,2584.7,3.13,130498,431960,Wallpaper Engine
2025-06-01,82572.79,6190.97,8.11,138702,431960,Wallpaper Engine
2025-05-01,76381.82,-532.38,-0.69,133127,431960,Wallpaper Engine
2025-04-01,76914.2,-2435.81,-3.07,138046,431960,Wallpaper Engine
2025-03-01,79350.01,-4200.37,-5.03,138929,431960,Wallpaper Engine
2025-02-01,83550.38,-1551.26,-1.82,139559,431960,Wallpaper Engine
2025-01-01,85101.64,6241.64,7.91,143689,431960,Wallpaper Engine
2024-12-01,78859.99,-90.52,-0.11,136667,431960,Wallpaper Engine
2024-11-01,78950.51,1681.28,2.18,142248,431960,Wallpaper Engine
2024-10-01,77269.23,2202.6,2.93,140232,431960,Wallpaper Engine
2024-09-01,75066.63,-4544.02,-5.71,132539,431960,Wallpaper Engine
2024-08-01,79610.65,350.67,0.44,122730,431960,Wallpaper Engine
2024-07-01,79259.98,4162.06,5.54,123238,431960,Wallpaper Engine
2024-06-01,75097.92,8382.18,12.56,128399,431960,Wallpaper Engine
2024-05-01,66715.73,-1385.43,-2.03,118888,431960,Wallpaper Engine
2024-04-01,68101.16,-2577.08,-3.65,123964,431960,Wallpaper Engine
2024-03-01,70678.24,-4458.83,-5.93,130658,431960,Wallpaper Engine
2024-02-01,75137.07,-3780.65,-4.79,124042,431960,Wallpaper Engine
2024-01-01,78917.72,6104.29,8.38,131365,431960,Wallpaper Engine
2023-12-01,72813.43,2771.95,3.96,132225,431960,Wallpaper Engine
2023-11-01,70041.48,-1773.89,-2.47,132609,431960,Wallpaper Engine
2023-10-01,71815.37,1908.65,2.73,128667,431960,Wallpaper Engine
2023-09-01,69906.72,-6477.83,-8.48,133544,431960,Wallpaper Engine
2023-08-01,76384.55,1650.24,2.21,150271,431960,Wallpaper Engine
2023-07-01,74734.31,5712.97,8.28,121466,431960,Wallpaper Engine
2023-06-01,69021.35,7004.68,11.29,113887,431960,Wallpaper Engine
2023-05-01,62016.67,-2885.77,-4.45,113613,431960,Wallpaper Engine
2023-04-01,64902.44,-754.97,-1.15,119791,431960,Wallpaper Engine
2023-03-01,65657.41,-8075.22,-10.95,121485,431960,Wallpaper Engine
2023-02-01,73732.62,-5976.26,-7.5,125911,431960,Wallpaper Engine
2023-01-01,79708.88,-2702.17,-3.28,134459,431960,Wallpaper Engine
2022-12-01,82411.05,10882.04,15.21,144578,431960,Wallpaper Engine
2022-11-01,71529.01,4152.22,6.16,130959,431960,Wallpaper Engine
2022-10-01,67376.79,6116.92,9.99,116398,431960,Wallpaper Engine
2022-09-01,61259.87,1815.84,3.05,105565,431960,Wallpaper Engine
2022-08-01,59444.03,-2479.88,-4.0,95507,431960,Wallpaper Engine
2022-07-01,61923.91,-1290.58,-2.04,92811,431960,Wallpaper Engine
2022-06-01,63214.49,7376.57,13.21,105360,431960,Wallpaper Engine
2022-05-01,55837.92,-1458.47,-2.55,85111,431960,Wallpaper Engine
2022-04-01,57296.39,1761.25,3.17,92550,431960,Wallpaper Engine
2022-03-01,55535.13,-816.69,-1.45,90559,431960,Wallpaper Engine
2022-02-01,56351.82,938.31,1.69,88349,431960,Wallpaper Engine
2022-01-01,55413.51,3052.77,5.83,82336,431960,Wallpaper Engine
2021-12-01,52360.73,5636.49,12.06,91899,431960,Wallpaper Engine
2021-11-01,46724.25,2869.43,6.54,105188,431960,Wallpaper Engine
2021-10-01,43854.82,1126.86,2.64,69512,431960,Wallpaper Engine
2021-09-01,42727.96,-597.31,-1.38,67845,431960,Wallpaper Engine
2021-08-01,43325.27,2440.74,5.97,60440,431960,Wallpaper Engine
2021-07-01,40884.53,930.63,2.33,59235,431960,Wallpaper Engine
2021-06-01,39953.9,3561.46,9.79,62532,431960,Wallpaper Engine
2021-05-01,36392.44,265.31,0.73,52689,431960,Wallpaper Engine
2021-04-01,36127.13,-2386.25,-6.2,54493,431960,Wallpaper Engine
2021-03-01,38513.38,-2928.06,-7.07,58083,431960,Wallpaper Engine
2021-02-01,41441.43,-3206.42,-7.18,60437,431960,Wallpaper Engine
2021-01-01,44647.85,4077.52,10.05,65041,431960,Wallpaper Engine
2020-12-01,40570.33,4512.71,12.52,61970,431960,Wallpaper Engine
2020-11-01,36057.62,3564.18,10.97,66361,431960,Wallpaper Engine
2020-10-01,32493.44,-1451.05,-4.27,50092,431960,Wallpaper Engine
2020-09-01,33944.49,-1484.94,-4.19,54924,431960,Wallpaper Engine
2020-08-01,35429.43,1932.02,5.77,55155,431960,Wallpaper Engine
2020-07-01,33497.4,3324.22,11.02,50684,431960,Wallpaper Engine
2020-06-01,30173.18,478.78,1.61,43641,431960,Wallpaper Engine
2020-05-01,29694.4,2417.06,8.86,47845,431960,Wallpaper Engine
2020-04-01,27277.34,2320.09,9.3,43257,431960,Wallpaper Engine
2020-03-01,24957.25,4514.03,22.08,37293,431960,Wallpaper Engine
2020-02-01,20443.22,3442.67,20.25,30645,431960,Wallpaper Engine
2020-01-01,17000.55,1705.76,11.15,25694,431960,Wallpaper Engine
2019-12-01,15294.79,1662.29,12.19,24959,431960,Wallpaper Engine
2019-11-01,13632.5,792.74,6.17,21292,431960,Wallpaper Engine
2019-10-01,12839.75,58.62,0.46,22241,431960,Wallpaper Engine
2019-09-01,12781.13,498.81,4.06,20262,431960,Wallpaper Engine
2019-08-01,12282.33,800.88,6.98,17325,431960,Wallpaper Engine
2019-07-01,11481.45,607.08,5.58,15683,431960,Wallpaper Engine
2019-06-01,10874.37,342.51,3.25,17022,431960,Wallpaper Engine
2019-05-01,10531.86,304.76,2.98,15353,431960,Wallpaper Engine
2019-04-01,10227.09,783.63,8.3,15770,431960,Wallpaper Engine
2019-03-01,9443.47,-70.05,-0.74,14369,431960,Wallpaper Engine
2019-02-01,9513.52,-517.09,-5.16,13241,431960,Wallpaper Engine
2019-01-01,10030.61,674.06,7.2,13634,431960,Wallpaper Engine
2018-12-01,9356.55,408.02,4.56,13288,431960,Wallpaper Engine
2018-11-01,8948.53,1229.68,15.93,13155,431960,Wallpaper Engine
2018-10-01,7718.85,-43.87,-0.57,11420,431960,Wallpaper Engine
2018-09-01,7762.73,-44.08,-0.56,11882,431960,Wallpaper Engine
2018-08-01,7806.81,-228.26,-2.84,11536,431960,Wallpaper Engine
2018-07-01,8035.07,337.25,4.38,11980,431960,Wallpaper Engine
2018-06-01,7697.82,77.01,1.01,12434,431960,Wallpaper Engine
2018-05-01,7620.81,-100.78,-1.31,12961,431960,Wallpaper Engine
2018-04-01,7721.59,368.09,5.01,12474,431960,Wallpaper Engine
2018-03-01,7353.5,569.78,8.4,13702,431960,Wallpaper Engine
2018-02-01,6783.73,-392.8,-5.47,9481,431960,Wallpaper Engine
2018-01-01,7176.52,324.97,4.74,11641,431960,Wallpaper Engine
2017-12-01,6851.55,748.27,12.26,11397,431960,Wallpaper Engine
2017-11-01,6103.28,182.75,3.09,10661,431960,Wallpaper Engine
2017-10-01,5920.53,-60.58,-1.01,9332,431960,Wallpaper Engine
2017-09-01,5981.11,484.88,8.82,10332,431960,Wallpaper Engine
2017-08-01,5496.23,-569.69,-9.39,8443,431960,Wallpaper Engine
2017-07-01,6065.92,-773.21,-11.31,10634,431960,Wallpaper Engine
2017-06-01,6839.14,127.93,1.91,12452,431960,Wallpaper Engine
2017-05-01,6711.2,-232.37,-3.35,11672,431960,Wallpaper Engine
2017-04-01,6943.57,-1990.99,-22.28,11941,431960,Wallpaper Engine
2017-03-01,8934.56,750.01,9.16,16935,431960,Wallpaper Engine
2017-02-01,8184.55,789.38,10.67,20378,431960,Wallpaper Engine
2017-01-01,7395.17,5876.43,386.93,15919,431960,Wallpaper Engine
2016-12-01,1518.74,1474.41,3325.94,15732,431960,Wallpaper Engine
2016-11-01,44.33,0.09,0.2,92,431960,Wallpaper Engine
2016-10-01,44.24,44.11,32889.34,194,431960,Wallpaper Engine
2016-09-01,0.13,,,2,431960,Wallpaper Engine
,101000.2,-2351.6,-2.28,172212,252490,Rust
2026-04-01,103351.8,-3218.14,-3.02,203177,252490,Rust
2026-03-01,106569.94,-15806.97,-12.92,200309,252490,Rust
2026-02-01,122376.91,1374.12,1.14,228230,252490,Rust
2026-01-01,121002.79,15518.39,14.71,246562,252490,Rust
2025-12-01,105484.4,7271.67,7.4,174558,252490,Rust
2025-11-01,98212.73,801.8,0.82,184595,252490,Rust
2025-10-01,97410.93,11895.93,13.91,178836,252490,Rust
2025-09-01,85515.0,-17502.84,-16.99,152247,252490,Rust
2025-08-01,103017.83,858.89,0.84,190383,252490,Rust
2025-07-01,102158.94,3695.96,3.75,187345,252490,Rust
2025-06-01,98462.98,-7060.47,-6.69,191730,252490,Rust
2025-05-01,105523.45,7718.89,7.89,203367,252490,Rust
2025-04-01,97804.56,-13779.2,-12.35,187702,252490,Rust
2025-03-01,111583.76,-9985.32,-8.21,203220,252490,Rust
2025-02-01,121569.09,-2927.04,-2.35,232431,252490,Rust
2025-01-01,124496.12,11890.65,10.56,259646,252490,Rust
2024-12-01,112605.48,16740.42,17.46,191133,252490,Rust
2024-11-01,95865.05,6088.46,6.78,182603,252490,Rust
2024-10-01,89776.59,13530.91,17.75,168999,252490,Rust
2024-09-01,76245.68,-14387.33,-15.87,134170,252490,Rust
2024-08-01,90633.01,-2546.99,-2.73,172427,252490,Rust
2024-07-01,93180.0,-4680.84,-4.78,173651,252490,Rust
2024-06-01,97860.84,15487.08,18.8,175036,252490,Rust
2024-05-01,82373.76,1488.38,1.84,153662,252490,Rust
2024-04-01,80885.38,-1357.38,-1.65,154488,252490,Rust
2024-03-01,82242.76,126.47,0.15,145916,252490,Rust
2024-02-01,82116.29,-7948.99,-8.83,153738,252490,Rust
2024-01-01,90065.28,6048.6,7.2,190886,252490,Rust
2023-12-01,84016.68,15003.98,21.74,143038,252490,Rust
2023-11-01,69012.7,-343.07,-0.49,137752,252490,Rust
2023-10-01,69355.77,63.32,0.09,130885,252490,Rust
2023-09-01,69292.44,-14171.29,-16.98,127530,252490,Rust
2023-08-01,83463.73,-12181.77,-12.74,172249,252490,Rust
2023-07-01,95645.5,3720.85,4.05,182335,252490,Rust
2023-06-01,91924.65,4175.54,4.76,161921,252490,Rust
2023-05-01,87749.11,5212.03,6.31,155431,252490,Rust
2023-04-01,82537.08,-1858.85,-2.2,156367,252490,Rust
2023-03-01,84395.94,-5609.34,-6.23,150953,252490,Rust
2023-02-01,90005.28,-5268.14,-5.53,167827,252490,Rust
2023-01-01,95273.42,9456.98,11.02,176710,252490,Rust
2022-12-01,85816.44,12979.6,17.82,138675,252490,Rust
2022-11-01,72836.84,854.39,1.19,133364,252490,Rust
2022-10-01,71982.45,-4189.69,-5.5,118874,252490,Rust
2022-09-01,76172.14,-6891.84,-8.3,127912,252490,Rust
2022-08-01,83063.98,4222.79,5.36,134919,252490,Rust
2022-07-01,78841.19,-3145.65,-3.84,137057,252490,Rust
2022-06-01,81986.84,9056.45,12.42,165120,252490,Rust
2022-05-01,72930.39,-7785.44,-9.65,133789,252490,Rust
2022-04-01,80715.83,3368.17,4.35,141983,252490,Rust
2022-03-01,77347.66,-9218.91,-10.65,134559,252490,Rust
2022-02-01,86566.57,-4364.89,-4.8,164990,252490,Rust
2022-01-01,90931.46,15327.35,20.27,154747,252490,Rust
2021-12-01,75604.11,5954.05,8.55,125911,252490,Rust
2021-11-01,69650.06,4093.06,6.24,120659,252490,Rust
2021-10-01,65556.99,-3946.0,-5.68,106571,252490,Rust
2021-09-01,69502.99,-13829.21,-16.6,122359,252490,Rust
2021-08-01,83332.2,-9491.59,-10.23,155634,252490,Rust
2021-07-01,92823.79,13482.28,16.99,147757,252490,Rust
2021-06-01,79341.51,2470.9,3.21,133566,252490,Rust
2021-05-01,76870.61,-719.63,-0.93,144083,252490,Rust
2021-04-01,77590.25,-8779.57,-10.17,147933,252490,Rust
2021-03-01,86369.82,-31372.45,-26.65,167088,252490,Rust
2021-02-01,117742.27,-24374.98,-17.15,224276,252490,Rust
2021-01-01,142117.25,80945.6,132.33,244394,252490,Rust
2020-12-01,61171.65,5763.61,10.4,97445,252490,Rust
2020-11-01,55408.03,6857.23,14.12,101365,252490,Rust
2020-10-01,48550.8,2120.27,4.57,80422,252490,Rust
2020-09-01,46430.53,-6857.11,-12.87,76611,252490,Rust
2020-08-01,53287.65,-4951.07,-8.5,89147,252490,Rust
2020-07-01,58238.72,7821.0,15.51,97741,252490,Rust
2020-06-01,50417.72,-6926.93,-12.08,93513,252490,Rust
2020-05-01,57344.65,-10159.4,-15.05,102051,252490,Rust
2020-04-01,67504.05,9062.03,15.51,125415,252490,Rust
2020-03-01,58442.03,8366.82,16.71,102296,252490,Rust
2020-02-01,50075.2,-1545.19,-2.99,92016,252490,Rust
2020-01-01,51620.39,2525.55,5.14,97340,252490,Rust
2019-12-01,49094.84,5586.88,12.84,81928,252490,Rust
2019-11-01,43507.96,-3196.42,-6.84,74292,252490,Rust
2019-10-01,46704.38,-2931.73,-5.91,82827,252490,Rust
2019-09-01,49636.12,-8895.12,-15.2,80293,252490,Rust
